PR,CARUID,PRSAD,YEAR,CROP,SEEDED,ESEED,HARV,EHARV,PERHARV,YIELD,YLDLBS,EYIELD,PRODN,PRDLBS,EPRODN,NYIELD,NYLDLBS,NEYIELD,PPYIELD,CSAD
35,3503,3503,2007,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.0,-99,-99,-99.00,Central Ontario Region 3 - Ontario
35,3503,3503,2007,Oats,17600,7100,16500,6700,0.9375,62.9,-99,2400,1041,-99,16100,63.1,-99,2403,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2007,Soybeans,119600,48400,118800,48100,0.993311037,23.2,-99,1600,2753,-99,74900,23.2,-99,1557,-0.03,Central Ontario Region 3 - Ontario
35,3503,3503,2007,"Wheat, all",75200,30400,75200,30400,1,63.7,-99,4300,4791,-99,130400,63.7,-99,4289,0.00,Central Ontario Region 3 - Ontario
35,3504,3504,2007,Barley,25000,10100,24500,9900,0.98,58.9,-99,3200,1446,-99,31500,59.0,-99,3182,-0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2007,Corn for grain,312100,126300,305500,123600,0.978852932,148,-99,9300,45234,-99,1149000,148.1,-99,9296,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2007,Oats,13700,5600,12200,4900,0.890510949,60.8,-99,2300,742,-99,11400,60.8,-99,2327,0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2007,Soybeans,218200,88300,217900,88200,0.998625115,38.9,-99,2600,8475,-99,230700,38.9,-99,2616,0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2007,"Wheat, all",61600,24900,61600,24900,1,55.3,-99,3700,3405,-99,92700,55.3,-99,3723,0.01,Eastern Ontario Region 4 - Ontario
35,3505,3505,2007,Barley,17300,7000,16700,6700,0.965317919,63,-99,3400,1050,-99,22900,62.9,-99,3418,0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2007,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.0,-99,-99,-99.00,Northern Ontario Region 5 - Ontario
35,3505,3505,2007,Oats,16900,6800,13900,5600,0.822485207,72.6,-99,2800,1008,-99,15500,72.5,-99,2768,-0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2007,Soybeans,5900,2400,5900,2400,1,36.1,-99,2400,213,-99,5800,36.1,-99,2417,0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2007,"Wheat, all",14900,6000,14900,6000,1,53.7,-99,3600,798,-99,21700,53.6,-99,3617,0.00,Northern Ontario Region 5 - Ontario
35,all,all,2007,Barley,170000,68800,165000,66800,0.970588235,60.6,-99,3300,10000,-99,217700,60.6,-99,3259,-0.01,Ontario
35,all,all,2007,Corn for grain,2100000,849800,2055000,831600,0.978571429,133.8,-99,8400,275000,-99,6985300,133.8,-99,8400,0.00,Ontario
35,all,all,2007,Oats,100000,40500,90000,36400,0.9,63.3,-99,2400,5700,-99,87900,63.3,-99,2415,0.01,Ontario
35,all,all,2007,Soybeans,2240000,906500,2225000,900400,0.993303571,33,-99,2200,73500,-99,2000300,33.0,-99,2222,0.01,Ontario
35,all,all,2007,"Wheat, all",775000,313600,775000,313600,1,68.4,-99,4600,53000,-99,1442400,68.4,-99,4599,0.00,Ontario
35,3501,3501,2008,Barley,9700,3900,8900,3600,0.917525773,64.5,-99,3500,574,-99,12500,64.5,-99,3472,-0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2008,Corn for grain,822800,333000,810100,327900,0.9845649,167.6,-99,10500,135822,-99,3450000,167.7,-99,10522,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2008,Oats,22900,9300,21200,8600,0.925764192,77,-99,2900,1632,-99,25200,77.0,-99,2930,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2008,Soybeans,1161700,470100,1159600,469300,0.998192304,43.5,-99,2900,50465,-99,1373400,43.5,-99,2926,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2008,"Wheat, all",674500,273000,674500,273000,1,78,-99,5300,52584,-99,1431100,78.0,-99,5242,-0.01,Southern Ontario Region 1 - Ontario
35,3502,3502,2008,Barley,90700,36700,85500,34600,0.942668137,63.5,-99,3400,5425,-99,118100,63.5,-99,3413,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2008,Corn for grain,507800,205500,504900,204300,0.99428909,151.7,-99,9500,76588,-99,1945400,151.7,-99,9522,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2008,Oats,19100,7700,17300,7000,0.905759162,70.4,-99,2700,1217,-99,18800,70.3,-99,2686,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2008,Soybeans,535100,216600,534300,216200,0.998504952,45.6,-99,3100,24399,-99,664000,45.7,-99,3071,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2008,"Wheat, all",550600,222800,550600,222800,1,81.7,-99,5500,44961,-99,1223600,81.7,-99,5492,0.00,Western Ontario Region 2 - Ontario
35,3503,3503,2008,Barley,20200,8200,19300,7800,0.955445545,53.9,-99,2900,1038,-99,22600,53.8,-99,2897,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2008,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.0,-99,-99,-99.00,Central Ontario Region 3 - Ontario
35,3503,3503,2008,Oats,12900,5200,11100,4500,0.860465116,62,-99,2400,688,-99,10600,62.0,-99,2356,-0.02,Central Ontario Region 3 - Ontario
35,3503,3503,2008,Soybeans,154900,62700,153900,62300,0.993544222,39.6,-99,2700,6098,-99,166000,39.6,-99,2665,-0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2008,"Wheat, all",107900,43700,107900,43700,1,63.8,-99,4300,6885,-99,187400,63.8,-99,4288,0.00,Central Ontario Region 3 - Ontario
35,3504,3504,2008,Barley,18100,7300,16300,6600,0.900552486,58.7,-99,3200,955,-99,20800,58.6,-99,3152,-0.02,Eastern Ontario Region 4 - Ontario
35,3504,3504,2008,Corn for grain,235100,95200,231400,93700,0.984262016,143.2,-99,9000,33146,-99,841900,143.2,-99,8985,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2008,Oats,8800,3600,6900,2800,0.784090909,45.5,-99,1700,316,-99,4900,45.8,-99,1750,0.03,Eastern Ontario Region 4 - Ontario
35,3504,3504,2008,Soybeans,247000,100000,245800,99500,0.9951417,40.6,-99,2700,9989,-99,271900,40.6,-99,2733,0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2008,"Wheat, all",95100,38500,95100,38500,1,49.6,-99,3400,4715,-99,128300,49.6,-99,3332,-0.02,Eastern Ontario Region 4 - Ontario
35,3505,3505,2008,Barley,16200,6600,15100,6100,0.932098765,53.6,-99,2900,807,-99,17600,53.4,-99,2885,-0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2008,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.0,-99,-99,-99.00,Northern Ontario Region 5 - Ontario
35,3505,3505,2008,Oats,11300,4600,8500,3400,0.752212389,64.5,-99,2500,547,-99,8400,64.4,-99,2471,-0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2008,Soybeans,1300,500,1300,500,1,35.5,-99,2400,47,-99,1300,36.2,-99,2600,0.08,Northern Ontario Region 5 - Ontario
35,3505,3505,2008,"Wheat, all",21900,8800,21900,8800,1,55.2,-99,3700,1206,-99,32800,55.1,-99,3727,0.01,Northern Ontario Region 5 - Ontario
35,all,all,2008,Barley,155000,62700,145000,58700,0.935483871,60.7,-99,3300,8800,-99,191600,60.7,-99,3264,-0.01,Ontario
35,all,all,2008,Corn for grain,1770000,716300,1740000,704200,0.983050847,156.3,-99,9800,272000,-99,6909100,156.3,-99,9811,0.00,Ontario
35,all,all,2008,Oats,75000,30400,65000,26300,0.866666667,67.7,-99,2600,4400,-99,67900,67.7,-99,2582,-0.01,Ontario
35,all,all,2008,Soybeans,2100000,849800,2095000,847800,0.997619048,43.4,-99,2900,91000,-99,2476600,43.4,-99,2921,0.01,Ontario
35,all,all,2008,"Wheat, all",1450000,586800,1450000,586800,1,76.1,-99,5100,110350,-99,3003200,76.1,-99,5118,0.00,Ontario
35,3501,3501,2009,Barley,7500,3000,7400,3000,0.986666667,61.7,-99,3300,459,-99,10000,62.0,-99,3333,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2009,Corn for grain,873400,353500,863600,349500,0.988779482,156.2,-99,9800,134883,-99,3426200,156.2,-99,9803,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2009,Oats,14800,6000,13500,5400,0.912162162,54.5,-99,2100,734,-99,11300,54.4,-99,2093,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2009,Soybeans,1354200,548100,1351300,546900,0.997858514,43.2,-99,2900,58352,-99,1588100,43.2,-99,2904,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2009,"Wheat, all",509700,206200,509000,206000,0.998626643,75.8,-99,5100,38581,-99,1050000,75.8,-99,5097,0.00,Southern Ontario Region 1 - Ontario
35,3502,3502,2009,Barley,100600,40700,95400,38600,0.948310139,66.5,-99,3600,6349,-99,138200,66.6,-99,3580,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2009,Corn for grain,565000,228600,556400,225200,0.984778761,130.7,-99,8200,72681,-99,1846200,130.6,-99,8198,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2009,Oats,24700,10000,22900,9300,0.927125506,80.1,-99,3100,1835,-99,28300,80.1,-99,3043,-0.02,Western Ontario Region 2 - Ontario
35,3502,3502,2009,Soybeans,645500,261200,645100,261100,0.999380325,36.9,-99,2500,23785,-99,647300,36.9,-99,2479,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2009,"Wheat, all",420900,170300,420100,170000,0.998099311,71.8,-99,4800,30134,-99,820100,71.7,-99,4824,0.01,Western Ontario Region 2 - Ontario
35,3503,3503,2009,Barley,21200,8600,20300,8200,0.95754717,51.6,-99,2800,1046,-99,22800,51.5,-99,2780,-0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2009,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.0,-99,-99,-99.00,Central Ontario Region 3 - Ontario
35,3503,3503,2009,Oats,22400,9100,19700,8000,0.879464286,65.5,-99,2500,1288,-99,19900,65.4,-99,2488,-0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2009,Soybeans,207300,83900,207100,83800,0.999035215,32.7,-99,2200,6763,-99,184000,32.7,-99,2196,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2009,"Wheat, all",94500,38200,94100,38100,0.995767196,51.1,-99,3400,4805,-99,130800,51.1,-99,3433,0.01,Central Ontario Region 3 - Ontario
35,3504,3504,2009,Barley,26600,10800,26000,10500,0.977443609,57.7,-99,3100,1500,-99,32700,57.7,-99,3114,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2009,Corn for grain,237400,96100,228500,92500,0.962510531,141.6,-99,8900,32358,-99,821900,141.6,-99,8885,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2009,Oats,7800,3200,5700,2300,0.730769231,55.3,-99,2100,318,-99,4900,55.8,-99,2130,0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2009,Soybeans,258300,104500,256900,104000,0.994579946,38.9,-99,2600,9979,-99,271600,38.8,-99,2612,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2009,"Wheat, all",59000,23900,58900,23800,0.998305085,53.8,-99,3600,3169,-99,86200,53.8,-99,3622,0.01,Eastern Ontario Region 4 - Ontario
35,3505,3505,2009,Barley,24100,9800,22800,9200,0.946058091,65.6,-99,3500,1497,-99,32600,65.7,-99,3543,0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2009,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.0,-99,-99,-99.00,Northern Ontario Region 5 - Ontario
35,3505,3505,2009,Oats,15300,6200,13200,5300,0.862745098,75.8,-99,2900,1001,-99,15400,75.8,-99,2906,0.00,Northern Ontario Region 5 - Ontario
35,3505,3505,2009,Soybeans,4700,1900,4600,1900,0.978723404,26.8,-99,1800,122,-99,3300,26.5,-99,1737,-0.04,Northern Ontario Region 5 - Ontario
35,3505,3505,2009,"Wheat, all",15900,6400,15900,6400,1,49.5,-99,3300,786,-99,21400,49.4,-99,3344,0.01,Northern Ontario Region 5 - Ontario
35,all,all,2009,Barley,180000,72800,172000,69600,0.955555556,63.1,-99,3400,10850,-99,236200,63.1,-99,3394,0.00,Ontario
35,all,all,2009,Corn for grain,1850000,748700,1820000,736500,0.983783784,142.9,-99,9000,260000,-99,6604300,142.9,-99,8967,0.00,Ontario
35,all,all,2009,Oats,85000,34400,75000,30400,0.882352941,69,-99,2600,5175,-99,79800,69.0,-99,2625,0.01,Ontario
35,all,all,2009,Soybeans,2470000,999600,2465000,997600,0.997975709,40.2,-99,2700,99000,-99,2694300,40.2,-99,2701,0.00,Ontario
35,all,all,2009,"Wheat, all",1100000,445100,1098000,444300,0.998181818,70.6,-99,4700,77475,-99,2108500,70.6,-99,4746,0.01,Ontario
35,3501,3501,2010,Barley,2700,1100,2700,1100,1,43,-99,2300,116,-99,2500,43.0,-99,2273,-0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2010,Corn for grain,932400,377300,929800,376300,0.997211497,165.9,-99,10400,154298,-99,3919300,165.9,-99,10415,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2010,Oats,11200,4500,8800,3600,0.785714286,60.8,-99,2300,537,-99,8300,61.0,-99,2306,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2010,Soybeans,1403100,567800,1401900,567400,0.999144751,44.6,-99,3000,62488,-99,1700700,44.6,-99,2997,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2010,"Wheat, all",436000,176400,435000,176100,0.997706422,84.7,-99,5700,36839,-99,1002600,84.7,-99,5693,0.00,Southern Ontario Region 1 - Ontario
35,3502,3502,2010,Barley,111600,45100,101700,41200,0.911290323,70.2,-99,3800,7134,-99,155300,70.1,-99,3769,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2010,Corn for grain,539700,218400,533800,216000,0.989068001,164.7,-99,10300,87903,-99,2232800,164.7,-99,10337,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2010,Oats,20400,8200,15900,6500,0.779411765,76.7,-99,2900,1222,-99,18900,76.9,-99,2908,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2010,Soybeans,634800,256900,633500,256400,0.997952111,49,-99,3300,31019,-99,844200,49.0,-99,3293,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2010,"Wheat, all",411900,166700,410900,166300,0.997572226,73.5,-99,5000,30202,-99,822000,73.5,-99,4943,-0.01,Western Ontario Region 2 - Ontario
35,3503,3503,2010,Barley,25300,10200,24600,9900,0.972332016,62.3,-99,3300,1530,-99,33300,62.2,-99,3364,0.02,Central Ontario Region 3 - Ontario
35,3503,3503,2010,Corn for grain,204400,82700,203000,82200,0.993150685,154.4,-99,9700,31345,-99,796200,154.4,-99,9686,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2010,Oats,12700,5100,9700,3900,0.763779528,78.8,-99,3000,764,-99,11800,78.8,-99,3026,0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2010,Soybeans,178500,72200,178300,72100,0.998879552,46.1,-99,3100,8209,-99,223400,46.0,-99,3098,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2010,"Wheat, all",80700,32700,79700,32300,0.987608426,56.8,-99,3800,4528,-99,123200,56.8,-99,3814,0.00,Central Ontario Region 3 - Ontario
35,3504,3504,2010,Barley,37300,15100,35400,14300,0.949061662,64.8,-99,3500,2290,-99,49900,64.7,-99,3490,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2010,Corn for grain,275900,111700,271700,109900,0.984777093,162.9,-99,10200,44248,-99,1124000,162.9,-99,10227,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2010,Oats,11700,4700,10100,4100,0.863247863,65.9,-99,2500,667,-99,10300,66.0,-99,2512,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2010,Soybeans,282200,114200,279800,113200,0.991495393,47.3,-99,3200,13226,-99,360000,47.3,-99,3180,-0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2010,"Wheat, all",47000,19000,46900,19000,0.99787234,53,-99,3600,2490,-99,67800,53.1,-99,3568,-0.01,Eastern Ontario Region 4 - Ontario
35,3505,3505,2010,Barley,23100,9300,22700,9200,0.982683983,54.2,-99,2900,1230,-99,26800,54.2,-99,2913,0.00,Northern Ontario Region 5 - Ontario
35,3505,3505,2010,Corn for grain,2600,1100,1800,700,0.692307692,106.5,-99,6700,192,-99,4900,106.7,-99,7000,0.04,Northern Ontario Region 5 - Ontario
35,3505,3505,2010,Oats,29100,11800,25400,10300,0.872852234,67.3,-99,2600,1710,-99,26400,67.3,-99,2563,-0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2010,Soybeans,1400,600,1400,600,1,42.1,-99,2800,61,-99,1700,43.6,-99,2833,0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2010,"Wheat, all",14400,5800,14400,5800,1,58.8,-99,4000,846,-99,23000,58.8,-99,3966,-0.01,Northern Ontario Region 5 - Ontario
35,all,all,2010,Barley,200000,80900,187000,75700,0.935,65.8,-99,3500,12300,-99,267800,65.8,-99,3538,0.01,Ontario
35,all,all,2010,Corn for grain,1955000,791200,1940000,785100,0.992327366,163.9,-99,10300,318000,-99,8077600,163.9,-99,10289,0.00,Ontario
35,all,all,2010,Oats,85000,34400,70000,28300,0.823529412,70,-99,2700,4900,-99,75600,70.0,-99,2671,-0.01,Ontario
35,all,all,2010,Soybeans,2500000,1011700,2495000,1009700,0.998,46.1,-99,3100,115000,-99,3129800,46.1,-99,3100,0.00,Ontario
35,all,all,2010,"Wheat, all",990000,400600,987000,399400,0.996969697,75.9,-99,5100,74900,-99,2038500,75.9,-99,5104,0.00,Ontario
35,3501,3501,2011,Barley,3200,1300,3200,1300,1,43.7,-99,2300,138,-99,3000,43.1,-99,2308,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2011,Corn for grain,967600,391600,956600,387200,0.988631666,158.8,-99,9900,151958,-99,3859900,158.9,-99,9969,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2011,Oats,6700,2700,5800,2400,0.865671642,51.4,-99,2000,300,-99,4600,51.7,-99,1917,-0.04,Southern Ontario Region 1 - Ontario
35,3501,3501,2011,Soybeans,1356300,548900,1356300,548900,1,49.6,-99,3200,67259,-99,1830500,49.6,-99,3335,0.04,Southern Ontario Region 1 - Ontario
35,3501,3501,2011,"Wheat, all",591100,239200,589900,238700,0.997969887,71.6,-99,4900,42223,-99,1149100,71.6,-99,4814,-0.02,Southern Ontario Region 1 - Ontario
35,3502,3502,2011,Barley,62400,25200,59500,24100,0.953525641,66.8,-99,3600,3974,-99,86500,66.8,-99,3589,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2011,Corn for grain,534400,216300,521600,211100,0.976047904,150.1,-99,9400,78290,-99,1988700,150.1,-99,9421,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2011,Oats,13600,5500,12200,4900,0.897058824,70.9,-99,2700,862,-99,13300,70.7,-99,2714,0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2011,Soybeans,627000,253800,627000,253800,1,46.2,-99,3100,28970,-99,788400,46.2,-99,3106,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2011,"Wheat, all",451800,182900,450900,182500,0.998007968,79.9,-99,5400,36043,-99,980900,79.9,-99,5375,0.00,Western Ontario Region 2 - Ontario
35,3503,3503,2011,Barley,16600,6700,15500,6300,0.93373494,51.9,-99,2800,806,-99,17600,52.0,-99,2794,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2011,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.0,-99,-99,-99.00,Central Ontario Region 3 - Ontario
35,3503,3503,2011,Oats,10900,4400,10800,4400,0.990825688,56.7,-99,2200,614,-99,9500,56.9,-99,2159,-0.02,Central Ontario Region 3 - Ontario
35,3503,3503,2011,Soybeans,189800,76800,187700,76000,0.988935722,44.9,-99,3000,8437,-99,229600,44.9,-99,3021,0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2011,"Wheat, all",100300,40600,100100,40500,0.998005982,68,-99,4600,6797,-99,185000,67.9,-99,4568,-0.01,Central Ontario Region 3 - Ontario
35,3504,3504,2011,Barley,27600,11200,25400,10300,0.920289855,54.7,-99,2900,1393,-99,30300,54.8,-99,2942,0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2011,Corn for grain,314000,127100,307700,124500,0.979936306,141.1,-99,8800,43410,-99,1102700,141.1,-99,8857,0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2011,Oats,12000,4800,9100,3700,0.758333333,59.9,-99,2300,544,-99,8400,59.8,-99,2270,-0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2011,Soybeans,286000,115700,286000,115700,1,43,-99,2900,12299,-99,334700,43.0,-99,2893,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2011,"Wheat, all",48600,19700,48500,19600,0.997942387,48.3,-99,3300,2345,-99,63800,48.4,-99,3255,-0.01,Eastern Ontario Region 4 - Ontario
35,3505,3505,2011,Barley,17200,6900,16400,6600,0.953488372,66.5,-99,3500,1089,-99,23700,66.4,-99,3591,0.03,Northern Ontario Region 5 - Ontario
35,3505,3505,2011,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.0,-99,-99,-99.00,Northern Ontario Region 5 - Ontario
35,3505,3505,2011,Oats,27700,11200,22100,9000,0.797833935,84,-99,3200,1855,-99,28600,83.9,-99,3178,-0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2011,Soybeans,5700,2300,5700,2300,1,41.9,-99,2800,239,-99,6500,41.9,-99,2826,0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2011,"Wheat, all",25600,10300,25500,10300,0.99609375,41.7,-99,2800,1062,-99,28900,41.6,-99,2806,0.00,Northern Ontario Region 5 - Ontario
35,all,all,2011,Barley,126900,51300,120000,48600,0.945626478,61.7,-99,3300,7400,-99,161100,61.7,-99,3315,0.00,Ontario
35,all,all,2011,Corn for grain,2032400,822500,2000000,809400,0.984058256,152,-99,9500,304000,-99,7722000,152.0,-99,9540,0.00,Ontario
35,all,all,2011,Oats,71000,28700,60000,24300,0.845070423,69.6,-99,2700,4175,-99,64400,69.6,-99,2650,-0.02,Ontario
35,all,all,2011,Soybeans,2464900,997500,2463000,996700,0.999229178,47.6,-99,3200,117200,-99,3189700,47.6,-99,3200,0.00,Ontario
35,all,all,2011,"Wheat, all",1217300,492700,1215000,491700,0.998110573,72.8,-99,4900,88475,-99,2407900,72.8,-99,4897,0.00,Ontario
35,3501,3501,2012,Barley,5100,2100,4700,1900,0.921568627,61.5,-99,3300,288,-99,6300,61.3,-99,3316,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2012,Corn for grain,1091300,441600,1087600,440200,0.996609548,164,-99,10300,178414,-99,4531900,164.0,-99,10295,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2012,Oats,7200,2900,5400,2200,0.75,71,-99,2700,383,-99,5800,70.9,-99,2636,-0.02,Southern Ontario Region 1 - Ontario
35,3501,3501,2012,Soybeans,1406300,569100,1404900,568500,0.99900448,52,-99,3500,73013,-99,1987100,52.0,-99,3495,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2012,"Wheat, all",323500,130800,322500,130100,0.99690881,79.2,-99,5300,25538,-99,695100,79.2,-99,5343,0.01,Southern Ontario Region 1 - Ontario
35,3502,3502,2012,Barley,67400,27300,64700,26200,0.959940653,67.5,-99,3600,4367,-99,95100,67.5,-99,3630,0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2012,Corn for grain,585400,236900,581500,235300,0.993337889,150.9,-99,9500,87735,-99,2228600,150.9,-99,9471,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2012,Oats,18600,7500,16500,6700,0.887096774,73.1,-99,2700,1206,-99,18600,73.1,-99,2776,0.03,Western Ontario Region 2 - Ontario
35,3502,3502,2012,Soybeans,636600,257600,635400,257100,0.998114986,46.6,-99,3100,29597,-99,805600,46.6,-99,3133,0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2012,"Wheat, all",406900,164700,406900,164700,1,79.4,-99,5300,32291,-99,878800,79.4,-99,5336,0.01,Western Ontario Region 2 - Ontario
35,3503,3503,2012,Barley,14300,5800,13200,5300,0.923076923,55.4,-99,3000,731,-99,15900,55.4,-99,3000,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2012,Corn for grain,215700,87300,213700,86500,0.990727863,132.5,-99,8300,28307,-99,719000,132.5,-99,8312,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2012,Oats,7600,3100,7300,3000,0.960526316,68.2,-99,2600,498,-99,7700,68.2,-99,2567,-0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2012,Soybeans,204500,82800,204500,82800,1,40,-99,2700,8180,-99,222700,40.0,-99,2690,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2012,"Wheat, all",106800,43200,106800,43200,1,65.6,-99,4400,7000,-99,190500,65.5,-99,4410,0.00,Central Ontario Region 3 - Ontario
35,3504,3504,2012,Barley,23800,9600,22900,9300,0.962184874,66.7,-99,3600,1524,-99,33200,66.6,-99,3570,-0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2012,Corn for grain,331700,134200,326200,132000,0.983418752,134.7,-99,8500,43949,-99,1116300,134.7,-99,8457,-0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2012,Oats,7600,3100,6500,2600,0.855263158,64.8,-99,2400,421,-99,6500,64.8,-99,2500,0.04,Eastern Ontario Region 4 - Ontario
35,3504,3504,2012,Soybeans,335700,135800,335300,135700,0.99880846,41.6,-99,2800,13932,-99,379100,41.6,-99,2794,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2012,"Wheat, all",59200,24000,59200,24000,1,61.6,-99,4100,3648,-99,99300,61.6,-99,4138,0.01,Eastern Ontario Region 4 - Ontario
35,3505,3505,2012,Barley,14400,5800,12500,5100,0.868055556,55,-99,3000,689,-99,15000,55.1,-99,2941,-0.02,Northern Ontario Region 5 - Ontario
35,3505,3505,2012,Corn for grain,900,400,900,400,1,92.5,-99,5800,83,-99,2100,92.2,-99,5250,-0.09,Northern Ontario Region 5 - Ontario
35,3505,3505,2012,Oats,19000,7700,19000,7700,1,75.1,-99,2800,1441,-99,22300,75.8,-99,2896,0.03,Northern Ontario Region 5 - Ontario
35,3505,3505,2012,Soybeans,7000,2800,7000,2800,1,39.9,-99,2700,279,-99,7600,39.9,-99,2714,0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2012,"Wheat, all",13600,5500,13600,5500,1,53,-99,3600,723,-99,19700,53.2,-99,3582,-0.01,Northern Ontario Region 5 - Ontario
35,all,all,2012,Barley,125000,50600,118000,47800,0.944,64.4,-99,3500,7600,-99,165500,64.4,-99,3462,-0.01,Ontario
35,all,all,2012,Corn for grain,2225000,900400,2210000,894400,0.993258427,153.2,-99,9600,338500,-99,8598300,153.2,-99,9613,0.00,Ontario
35,all,all,2012,Oats,60000,24300,55000,22300,0.916666667,71.8,-99,2700,3950,-99,60900,71.8,-99,2731,0.01,Ontario
35,all,all,2012,Soybeans,2590000,1048100,2587000,1046900,0.998841699,48.3,-99,3200,125000,-99,3401900,48.3,-99,3249,0.02,Ontario
