
Year,ID,Province,Soil Type,Group,Crop ID,Crop,"unit (bu, t, etc)",Yield,Crop Price,Seed,Fertilizer,Chemical,Trucking and Marketing,Fuel Oil Lube,Machinery Repairs,Crop Insurance,Building Repairs,Custom Work,Labour,Utilities,Operating Interest,Fixed Cost $/Acre,Variable Cost $/acre,Total Costs $/Acre,Notes,Source
2020,,Alberta,Brown,Cover crops,42,Winter weeds,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,42,Winter weeds,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,42,Winter weeds,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,42,Winter weeds,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,43,Red clover (Trifolium pratense L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,43,Red clover (Trifolium pratense L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,43,Red clover (Trifolium pratense L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,43,Red clover (Trifolium pratense L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,43,Red clover (Trifolium pratense L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,44,Berseem clover (Trifolium alexandrium L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,44,Berseem clover (Trifolium alexandrium L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,44,Berseem clover (Trifolium alexandrium L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,44,Berseem clover (Trifolium alexandrium L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,44,Berseem clover (Trifolium alexandrium L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,45,Sweet clover (Melilotus officinalis),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,45,Sweet clover (Melilotus officinalis),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,45,Sweet clover (Melilotus officinalis),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,45,Sweet clover (Melilotus officinalis),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,45,Sweet clover (Melilotus officinalis),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,46,Crimson clover (Trifolium incarnatum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,46,Crimson clover (Trifolium incarnatum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,46,Crimson clover (Trifolium incarnatum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,46,Crimson clover (Trifolium incarnatum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,46,Crimson clover (Trifolium incarnatum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,47,Hairy Vetch (Vicia villosa roth),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,47,Hairy Vetch (Vicia villosa roth),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,47,Hairy Vetch (Vicia villosa roth),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,47,Hairy Vetch (Vicia villosa roth),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,47,Hairy Vetch (Vicia villosa roth),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,48,Alfalfa (Medicago sativa L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,48,Alfalfa (Medicago sativa L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,49,Faba bean/broad bean (Vicia faba),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,49,Faba bean/broad bean (Vicia faba),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,49,Faba bean/broad bean (Vicia faba),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,49,Faba bean/broad bean (Vicia faba),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,49,Faba bean/broad bean (Vicia faba),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,50,Cowpea (Vigna unguiculata),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,50,Cowpea (Vigna unguiculata),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,50,Cowpea (Vigna unguiculata),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,50,Cowpea (Vigna unguiculata),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,50,Cowpea (Vigna unguiculata),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,51,Austrian winter pea,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,51,Austrian winter pea,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,51,Austrian winter pea,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,51,Austrian winter pea,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,51,Austrian winter pea,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,52,Rapeseed (Brassica Napus L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,52,Rapeseed (Brassica Napus L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,52,Rapeseed (Brassica Napus L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,52,Rapeseed (Brassica Napus L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,52,Rapeseed (Brassica Napus L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,53,"Winter turnip rape [Brassica Rapa spp. oleifera L. (cv. ""Largo"")]",,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,53,"Winter turnip rape [Brassica Rapa spp. oleifera L. (cv. ""Largo"")]",,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,53,"Winter turnip rape [Brassica Rapa spp. oleifera L. (cv. ""Largo"")]",,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,53,"Winter turnip rape [Brassica Rapa spp. oleifera L. (cv. ""Largo"")]",,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,53,"Winter turnip rape [Brassica Rapa spp. oleifera L. (cv. ""Largo"")]",,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,54,Phacelia [Phacelia tanacetifolia (cv. 'Phaci')],,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,54,Phacelia [Phacelia tanacetifolia (cv. 'Phaci')],,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,54,Phacelia [Phacelia tanacetifolia (cv. 'Phaci')],,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,54,Phacelia [Phacelia tanacetifolia (cv. 'Phaci')],,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,54,Phacelia [Phacelia tanacetifolia (cv. 'Phaci')],,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,55,Forage radish (Raphanus sativus L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,55,Forage radish (Raphanus sativus L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,55,Forage radish (Raphanus sativus L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,55,Forage radish (Raphanus sativus L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,55,Forage radish (Raphanus sativus L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,56,Mustard (Sinapus alba L. subsp. Mairei (H. Lindb.) Maire),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,56,Mustard (Sinapus alba L. subsp. Mairei (H. Lindb.) Maire),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,56,Mustard (Sinapus alba L. subsp. Mairei (H. Lindb.) Maire),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,58,Oat (Avena sativa),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,58,Oat (Avena sativa),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,58,Oat (Avena sativa),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,58,Oat (Avena sativa),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,58,Oat (Avena sativa),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,59,Rye (Secale cereale) / Winter rye / Cereal rye,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,59,Rye (Secale cereale) / Winter rye / Cereal rye,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,59,Rye (Secale cereale) / Winter rye / Cereal rye,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,59,Rye (Secale cereale) / Winter rye / Cereal rye,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,59,Rye (Secale cereale) / Winter rye / Cereal rye,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,60,Sesame (Sesamum indicum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,60,Sesame (Sesamum indicum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,60,Sesame (Sesamum indicum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,60,Sesame (Sesamum indicum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,60,Sesame (Sesamum indicum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,61,Flax (Linum usitatissimum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,61,Flax (Linum usitatissimum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,61,Flax (Linum usitatissimum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,61,Flax (Linum usitatissimum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,62,Ryegrass (Lolium Perenne L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,62,Ryegrass (Lolium Perenne L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,62,Ryegrass (Lolium Perenne L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,62,Ryegrass (Lolium Perenne L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,62,Ryegrass (Lolium Perenne L.),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,63,Annual Ryegrass (Lolium multiflorum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,63,Annual Ryegrass (Lolium multiflorum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,63,Annual Ryegrass (Lolium multiflorum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,63,Annual Ryegrass (Lolium multiflorum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,63,Annual Ryegrass (Lolium multiflorum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,64,Sorghum (Sorghum bicolour),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,64,Sorghum (Sorghum bicolour),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,64,Sorghum (Sorghum bicolour),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,64,Sorghum (Sorghum bicolour),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,64,Sorghum (Sorghum bicolour),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,65,Pigeon Bean,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,65,Pigeon Bean,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,65,Pigeon Bean,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,65,Pigeon Bean,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,65,Pigeon Bean,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,66,Shepherd's purse,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,66,Shepherd's purse,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,66,Shepherd's purse,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,66,Shepherd's purse,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,66,Shepherd's purse,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,67,Winter wheat (Triticum aestivum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,67,Winter wheat (Triticum aestivum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,67,Winter wheat (Triticum aestivum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,67,Winter wheat (Triticum aestivum),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Cover crops,68,(Fall) Rye,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Cover crops,68,(Fall) Rye,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Cover crops,68,(Fall) Rye,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Cover crops,68,(Fall) Rye,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Cover crops,68,(Fall) Rye,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Perennial forages,69,Rangeland (native),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Perennial forages,69,Rangeland (native),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Perennial forages,69,Rangeland (native),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Perennial forages,69,Rangeland (native),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Perennial forages,69,Rangeland (native),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Perennial forages,70,Seeded grassland,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Perennial forages,70,Seeded grassland,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Perennial forages,70,Seeded grassland,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Perennial forages,70,Seeded grassland,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Perennial forages,70,Seeded grassland,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Perennial forages,71,Tame grass,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Perennial forages,71,Tame grass,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Perennial forages,71,Tame grass,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Perennial forages,71,Tame grass,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Perennial forages,71,Tame grass,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Perennial forages,72,Tame legume,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Perennial forages,72,Tame legume,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Perennial forages,72,Tame legume,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Perennial forages,72,Tame legume,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Perennial forages,72,Tame legume,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Perennial forages,73,Tame mixed (grass/legume),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Perennial forages,73,Tame mixed (grass/legume),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Perennial forages,73,Tame mixed (grass/legume),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Perennial forages,73,Tame mixed (grass/legume),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Perennial forages,73,Tame mixed (grass/legume),,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Black,Perennial forages,74,Forage for seed,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Brown,Perennial forages,74,Forage for seed,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Dark Brown,Perennial forages,74,Forage for seed,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Grey-Wooded,Perennial forages,74,Forage for seed,,,,,,,,,,,,,,,,,,,,
2020,,Alberta,Irrigated,Perennial forages,74,Forage for seed,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Small-grain cereals,1,Summer fallow,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Small-grain cereals,2,Small grain cereals,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Small-grain cereals,4,Durum Wheat,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Small-grain cereals,6,Undersown Barley,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Small-grain cereals,8,Triticale,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Small-grain cereals,9,Sorghum,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Small-grain cereals,10,Canary seed,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Small-grain cereals,11,Buckwheat,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Small-grain cereals,13,Mixed grains,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Silage,15,Barley Silage,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Silage,16,Oat Silage,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Silage,17,Triticale Silage,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Silage,18,Wheat Silage,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Oilseeds,19,Oilseeds,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Oilseeds,21,Mustard,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Pulse crops,23,Pulse crops,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Pulse crops,24,Pulse crops,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Pulse crops,28,Fababean,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Pulse crops,29,Chickpea,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Pulse crops,30,Dry Pea,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Pulse crops,31,Field Pea,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Pulse crops,32,Lentil,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Root crops,33,Potato,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Root crops,34,Potato ,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Root crops,35,Sugar Beets,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Other field crops,36,Safflower,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Other field crops,37,Sunflower seed,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Other field crops,38,Tobacco,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Other field crops,39,Vegetables,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Other field crops,40,Berries & grapes,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Other field crops,41,Other field crops,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,42,Winter weeds,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,43,Red clover (Trifolium pratense L.),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,44,Berseem clover (Trifolium alexandrium L.),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,45,Sweet clover (Melilotus officinalis),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,46,Crimson clover (Trifolium incarnatum),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,47,Hairy Vetch (Vicia villosa roth),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,49,Faba bean/broad bean (Vicia faba),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,50,Cowpea (Vigna unguiculata),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,51,Austrian winter pea,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,52,Rapeseed (Brassica Napus L.),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,53,"Winter turnip rape [Brassica Rapa spp. oleifera L. (cv. ""Largo"")]",,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,54,Phacelia [Phacelia tanacetifolia (cv. 'Phaci')],,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,55,Forage radish (Raphanus sativus L.),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,56,Mustard (Sinapus alba L. subsp. Mairei (H. Lindb.) Maire),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,59,Rye (Secale cereale) / Winter rye / Cereal rye,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,60,Sesame (Sesamum indicum),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,62,Ryegrass (Lolium Perenne L.),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,63,Annual Ryegrass (Lolium multiflorum),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,64,Sorghum (Sorghum bicolour),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,65,Pigeon Bean,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,66,Shepherd's purse,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Cover crops,68,(Fall) Rye,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Perennial forages,69,Rangeland (native),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Perennial forages,70,Seeded grassland,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Perennial forages,71,Tame grass,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Perennial forages,72,Tame legume,,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Perennial forages,73,Tame mixed (grass/legume),,,,,,,,,,,,,,,,,,,,
2020,,Ontario,Eastern Canada,Perennial forages,74,Forage for seed,,,,,,,,,,,,,,,,,,,,
